id,Completed,Last page seen,Start language,Date last action,Date started,IP address,Referrer URL,What year are you?,What is your major?,"If you have a second major, what is it?",What is your gender?,[African American / Black] What racial/ethnic group do you identify with? Check all that apply.,[American Indian / Alaskan Native] What racial/ethnic group do you identify with? Check all that apply.,[Asian / Pacific Islander] What racial/ethnic group do you identify with? Check all that apply.,[Hispanic] What racial/ethnic group do you identify with? Check all that apply.,[White] What racial/ethnic group do you identify with? Check all that apply.,"[Domestic, Race/Ethnicity unknown] What racial/ethnic group do you identify with? Check all that apply.",[International] What racial/ethnic group do you identify with? Check all that apply.,What income bracket does your family fall into?,Please choose one,What is your status at UCLA?,What is your voting status?,"If you voted in the 2008 elections, which presidential candidate did you vote for?","If you did not vote in the 2008 elections, which presidential candidate did you support?","[Worked on a local, state, or national political campaign] Which of the following did you do last year? Check all that apply.",[Participated in student protests] Which of the following did you do last year? Check all that apply.,[Participated in a politically oriented student group] Which of the following did you do last year? Check all that apply.,What political party do you identify with?,Which presidential candidate are you planning to vote for in 2012?,Economy,Job Market,International affairs,Immigration,Education,Healthcare,Social issues,What is your current attitude toward the overall policies of President Obama?,What is your current attitude toward President Obama's education policies?,What is your current attitude toward President Obama's immigration policies?,Proposition 30,"On a 1-5 scale, how familiar are you with the tax measure?",How do you plan to vote on Proposition 30?,How do you think Proposition 30 will affect the UC?,Total time,Group time: General Information,Group time: Presidential Election,Group time: California tax measure
88,2012-09-24 16:51:00,3,en,2012-09-24 16:51:00,2012-09-24 16:47:00,198.72.214.167,,Fourth,Middle Eastern Studies new,,Male,False,False,False,False,False,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Independent,Obama (Democratic Party),5,5,5,4,5,5,3,Neutral,Neutral,Neutral,,1,I am undecided.,I do not know enough about Proposition 30.,237.3,81.52,49.19,106.59
89,,2,en,2012-09-24 16:51:00,2012-09-24 16:47:00,198.228.217.158,,Third,"Molecular, Cell, and Developmental Biology",,Male,False,False,False,False,False,False,True,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),5,5,3,5,4,4,2,Support,Neutral,Neutral,,,,,250.3,134.49,115.81,0
90,2012-09-24 16:52:00,3,en,2012-09-24 16:52:00,2012-09-24 16:48:00,169.232.72.162,,Fourth,Arabic,,Male,False,False,False,True,False,False,False,"Annual income of $80,000 or less",I don't know,In-state,I am ineligible to vote in the U.S.,I didn't vote in the 2008 elections,McCain (Republican Party),False,False,False,Republican,I am not planning to vote in the 2012 elections.,5,5,5,5,3,5,5,Strongly against,Strongly against,Strongly against,,3,I am not going to vote.,I do not know enough about Proposition 30.,250.86,132.01,77.88,40.97
91,2012-09-24 16:52:00,3,en,2012-09-24 16:52:00,2012-09-24 16:48:00,164.67.215.41,,First,Undeclared - Life Sciences,"Mathematics, Applied",Male,False,False,True,False,False,False,False,"Annual income between $80,000 - $120,000",I have neither financial aid nor loans,International,I am not a registered U.S. voter.,Obama (Democratic Party),,False,False,True,none of the above,Obama (Democratic Party),5,5,5,5,5,5,5,Support,Neutral,Support,,4,I am undecided.,Proposition 30 will have a positive impact.,204.97,118.93,60.72,25.32
92,2012-09-24 16:53:00,3,en,2012-09-24 16:53:00,2012-09-24 16:49:00,169.232.220.34,,First,Electrical Engineering,,Male,False,False,True,False,False,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,Out-of-state,"I am not a registered U.S. voter, but I plan to register before the 2012 elections.",I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),1,1,1,3,2,2,3,Support,Neutral,Support,,1,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,242.04,91.65,49.53,100.86
93,2012-09-24 16:53:00,3,en,2012-09-24 16:53:00,2012-09-24 16:51:00,164.67.66.230,,First,Chemical Engineering,,Male,False,False,True,False,False,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Other,5,5,4,3,4,3,4,Neutral,Support,Support,,1,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,157.55,74.88,44.77,37.9
94,2012-09-24 16:54:00,3,en,2012-09-24 16:54:00,2012-09-24 16:52:00,149.142.34.240,,Second,Biology,,Female,False,False,False,False,True,False,False,"Annual income between $80,000 - $120,000",I only have loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,McCain (Republican Party),False,False,False,Republican,Romney (Republican Party),5,5,4,4,4,4,4,Against,Against,Neutral,,3,I am undecided.,Proposition 30 will have a positive impact.,132.07,57.87,38.28,35.92
95,2012-09-24 16:55:00,3,en,2012-09-24 16:55:00,2012-09-24 16:52:00,72.134.35.106,,Fourth,Cognitive Science,,Male,False,False,False,False,True,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,none of the above,Obama (Democratic Party),4,4,4,2,4,5,4,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,,1,I am undecided.,I do not know enough about Proposition 30.,173.87,71.81,57.34,44.72
96,2012-09-24 16:57:00,3,en,2012-09-24 16:57:00,2012-09-24 16:52:00,164.67.66.116,,First,Civil Engineering,,Male,False,False,True,False,False,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Independent,Obama (Democratic Party),5,5,5,4,5,5,4,Neutral,Neutral,Neutral,,1,I am undecided.,I do not know enough about Proposition 30.,292.35,132.23,78.94,81.18
97,2012-09-24 16:56:00,3,en,2012-09-24 16:56:00,2012-09-24 16:53:00,169.232.183.15,http://36ohk6dgmcd1n-c.c.yom.mail.yahoo.net/om/api/1.0/openmail.app.invoke/36ohk6dgmcd1n/11/1.0.35/us/en-US/view.html/0,Third,Mathematics,,Male,False,False,False,True,False,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,I am a registered U.S. voter.,Obama (Democratic Party),,False,False,False,Democrat,Obama (Democratic Party),4,4,4,3,5,5,2,Strongly support,Strongly support,Support,,1,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,217,87.4,75.53,54.07
98,2012-09-24 16:57:00,3,en,2012-09-24 16:57:00,2012-09-24 16:53:00,198.72.209.52,,Fifth or above,Geology/Engineering Geology,,Male,False,False,False,False,True,False,False,"Annual income over $120,000",I only have loans,In-state,I am a registered U.S. voter.,Obama (Democratic Party),,False,False,False,Democrat,Obama (Democratic Party),5,5,5,4,5,5,4,Support,Neutral,Neutral,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have no impact.,233.78,76.83,85.53,71.42
99,2012-09-24 16:58:00,3,en,2012-09-24 16:58:00,2012-09-24 16:54:00,169.232.220.13,,Second,Mechanical Engineering,,Male,False,False,False,False,True,False,False,"Annual income over $120,000",I have both loans and financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,none of the above,Obama (Democratic Party),3,2,5,2,3,2,3,Support,Support,Support,,2,I am undecided.,I do not know enough about Proposition 30.,286.42,116.14,108.32,61.96
100,,0,en,2012-09-24 16:54:00,2012-09-24 16:54:00,131.179.47.168,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
101,2012-09-24 17:02:00,3,en,2012-09-24 17:02:00,2012-09-24 16:55:00,198.228.216.147,,Third,Political Science,Afro-American Studies,Female,True,False,False,False,False,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,I am ineligible to vote in the U.S.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,True,Democrat,I am not planning to vote in the 2012 elections.,4,4,4,4,5,5,4,Strongly support,Strongly support,Strongly support,,4,I am not going to vote.,Proposition 30 will have a positive impact.,441.02,196.67,139.48,104.87
102,,1,en,2012-09-24 16:57:00,2012-09-24 16:56:00,169.232.245.42,http://co114w.col114.mail.live.com/mail/InboxLight.aspx?n=1214099825,First,Aerospace Engineering,Astrophysics,Male,False,False,True,False,False,False,True,"Annual income over $120,000",I have neither financial aid nor loans,International,I am not a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,none of the above,,,,,,,,,,,,,,,,62.37,62.37,0,0
103,,0,en,2012-09-24 16:56:00,2012-09-24 16:56:00,164.67.2.19,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
104,,2,en,2012-09-24 16:59:00,2012-09-24 16:56:00,169.232.82.8,,Second,Political Science,,Female,False,False,True,False,False,False,False,"Annual income between $80,000 - $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),5,4,5,4,4,5,4,Support,Support,Support,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,142.95,59.17,51.12,32.66
105,2012-09-24 17:00:00,3,en,2012-09-24 17:00:00,2012-09-24 16:58:00,169.232.92.97,,Third,History,,Male,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,,False,False,False,Independent,I am not planning to vote in the 2012 elections.,4,4,4,3,4,2,4,Support,Support,Support,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,107.33,39.8,40.17,27.36
106,2012-09-24 17:04:00,3,en,2012-09-24 17:04:00,2012-09-24 17:01:00,66.87.69.158,,Third,"Mathematics, Applied",,Male,False,False,True,False,True,False,False,"Annual income between $80,000 - $120,000",I have both loans and financial aid,In-state,I am a registered U.S. voter.,Obama (Democratic Party),,False,True,False,Republican,Obama (Democratic Party),4,5,4,4,5,5,1,Support,Support,Strongly support,,5,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,201.68,104.88,59.93,36.87
107,,1,en,2012-09-24 17:06:00,2012-09-24 17:03:00,169.232.245.215,http://us.mg4.mail.yahoo.com/neo/launch?.rand=1598832183&action=showLetter&umid=2_0_0_1_5501400_ABm3iGIAASH8UGCEdQE9gSIPWMA&box=Inbox,First,"Molecular, Cell, and Developmental Biology",,Male,False,False,True,False,False,False,False,"Annual income between $80,000 - $120,000",I have both loans and financial aid,In-state,I am not a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),5,5,3,4,4,4,3,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,,,,,176.38,84.34,92.04,0
108,2012-09-24 17:12:00,3,en,2012-09-24 17:12:00,2012-09-24 17:03:00,164.67.66.238,http://us.mg5.mail.yahoo.com/neo/launch?.rand=dh0156s89jq1s,First,Physics,,Female,False,False,False,True,False,False,False,"Annual income between $80,000 - $120,000",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),5,4,3,3,5,3,2,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",I do not know enough about Proposition 30.,518.76,147.04,163.58,208.14
109,2012-09-24 17:08:00,3,en,2012-09-24 17:08:00,2012-09-24 17:04:00,164.67.207.99,,Second,English,,Female,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,"I am not a registered U.S. voter, but I plan to register before the 2012 elections.",I didn't vote in the 2008 elections,,False,True,False,none of the above,Obama (Democratic Party),4,4,1,1,4,5,4,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,,1,I am undecided.,Proposition 30 will have a positive impact.,241.92,109.73,85.09,47.1
110,2012-09-24 17:07:00,3,en,2012-09-24 17:07:00,2012-09-24 17:05:00,76.89.177.182,,Third,International Development Studies,,Female,False,False,False,False,True,False,False,"Annual income between $80,000 - $120,000",I have both loans and financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),True,False,False,Democrat,Obama (Democratic Party),4,4,5,5,5,5,5,Strongly support,Strongly support,Support,,3,I am not going to vote.,I do not know enough about Proposition 30.,99.21,54.24,29.86,15.11
111,2012-09-24 17:09:00,3,en,2012-09-24 17:09:00,2012-09-24 17:06:00,169.232.93.37,,Second,Geology,,Male,False,False,False,False,True,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,True,True,Democrat,Obama (Democratic Party),4,4,5,5,5,5,5,Strongly support,Strongly support,Neutral,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a strong positive impact.,181.71,97.71,55.23,28.77
112,2012-09-24 17:10:00,3,en,2012-09-24 17:10:00,2012-09-24 17:07:00,107.200.128.26,,Third,Psychology,,Female,False,True,False,True,True,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,Obama (Democratic Party),,False,True,False,Democrat,Obama (Democratic Party),4,4,4,3,5,5,5,Support,Strongly support,Neutral,,3,I am undecided.,Proposition 30 will have a negative impact.,214.61,100.04,64.11,50.46
113,2012-09-24 17:09:00,3,en,2012-09-24 17:09:00,2012-09-24 17:07:00,169.232.93.101,http://us.mg205.mail.yahoo.com/dc/blank.html?bn=708&.intl=us&.lang=en-US,Third,Business Economics,,Male,False,False,True,False,False,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,"I am not a registered U.S. voter, but I plan to register before the 2012 elections.",I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Independent,Obama (Democratic Party),5,5,4,2,5,4,2,Support,Support,Neutral,,4,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,123.32,64.49,41.17,17.66
114,,0,en,2012-09-24 17:10:00,2012-09-24 17:08:00,128.97.168.14,,First,Economics,,Male,False,False,False,True,False,False,False,"Annual income over $120,000",I have both loans and financial aid,In-state,I am not a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,True,Democrat,,,,,,,,,,,,,,,,130.57,130.57,0,0
115,2012-09-24 17:12:00,3,en,2012-09-24 17:12:00,2012-09-24 17:10:00,169.232.89.91,,First,"Molecular, Cell, and Developmental Biology",,Female,False,False,False,False,True,False,False,"Annual income over $120,000",I have neither financial aid nor loans,Out-of-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Independent,Obama (Democratic Party),5,5,4,3,5,5,4,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,,2,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,174.55,74.65,52.99,46.91
116,,0,en,2012-09-24 17:10:00,2012-09-24 17:10:00,128.97.168.14,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
117,2012-09-24 17:14:00,3,en,2012-09-24 17:14:00,2012-09-24 17:11:00,169.232.214.215,,First,Biochemistry,,Male,False,False,False,False,True,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,McCain (Republican Party),False,False,False,Democrat,Obama (Democratic Party),5,2,5,4,5,5,5,Strongly support,Strongly support,Support,,1,I am undecided.,Proposition 30 will have no impact.,176.02,65.64,71.4,38.98
